name,address,city,country,postcode,state,categories,menu item,item value,currency,item description
Caseys Carry Out Pizza,487 S Business Route 5,Camdenton,US,65020,MO,"Restaurant,Pizza Place",Mini Pizza Bites,2.99,USD,
Caseys Carry Out Pizza,487 S Business Route 5,Camdenton,US,65020,MO,"Restaurant,Pizza Place",Pizza By The Slice,1.99,USD,
Caseys Carry Out Pizza,487 S Business Route 5,Camdenton,US,65020,MO,"Restaurant,Pizza Place",Specialty Pizza,15.99,USD,
Galaxy Diner,293 Saint Georges Ave,Rahway,US,7065,NJ,Diner,Bistecca Alla Pizzaiola,22,USD,"A great traditional Italian dish our rib steak cooked to your liking with a slice of mozzarella cheese, roasted peppers and fresh sliced mushrooms"
Galaxy Diner,293 Saint Georges Ave,Rahway,US,7065,NJ,Diner,Bistecca Alla Pizzaiola,,,"A great traditional Italian dish our rib steak cooked to your liking with a slice of mozzarella cheese, roasted peppers and fresh sliced mushrooms"
Galaxy Diner,293 Saint Georges Ave,Rahway,US,7065,NJ,Diner,Pizza Burger,9,USD,This dinner original is served with mozzarella cheese and topped with our homemade marinara sauce
Vecchia - Wayne,134 N Wayne Ave,Wayne,US,19087,Saint Davids,Restaurant,Covaccino Pizza,19,USD,
Vecchia - Wayne,134 N Wayne Ave,Wayne,US,19087,Saint Davids,Restaurant,Margarita Pizza,12,USD,"San marzano tomatoes, basil, mozzarella cheese, olive oil"
Vecchia - Wayne,134 N Wayne Ave,Wayne,US,19087,Saint Davids,Restaurant,Marinara Pizza (tomato Pie),9,USD,"San marzano tomatoes, garlic, oregano, olive oil"
Vecchia - Wayne,134 N Wayne Ave,Wayne,US,19087,Saint Davids,Restaurant,Nutella Pizza,12,USD,Please order with your meal during peak hours
Vecchia - Wayne,134 N Wayne Ave,Wayne,US,19087,Saint Davids,Restaurant,White Pizza,11,USD,"Mozzarella cheese, basil garlic, oregano, olive oil"
Rye Grill and Bar,1 Station Plz,Rye,US,10580,NY,"Restaurant,American Restaurant,Sandwich Place,Bar",Breakfast Pizza,12,USD,
Rye Grill and Bar,1 Station Plz,Rye,US,10580,NY,"Restaurant,American Restaurant,Sandwich Place,Bar",Breakfast Pizza,10,USD,
La Fresca Pizza,5300 N Braeswood Blvd,Houston,US,77096,TX,"Pizza Place and Italian Restaurant Meyerland Area,Restaurants",Greek Pizza,14.99,USD,"Banana pepper, pepperoni, onion, tomato, feta cheese"
La Fresca Pizza,5300 N Braeswood Blvd,Houston,US,77096,TX,"Pizza Place and Italian Restaurant Meyerland Area,Restaurants",Mediterranean Pizza,14.99,USD,
The County Cork Wine Pub,1716 Liberty Rd,Sykesville,US,21784,MD,"American Restaurant,Wine Bar and American Restaurant,Wine Bar,Food and Beverage",Breakfast Pizza,9,USD,"2 Eggs, Sausage, Bacon, and Cheddar Jack."
The County Cork Wine Pub,1716 Liberty Rd,Sykesville,US,21784,MD,"American Restaurant,Wine Bar and American Restaurant,Wine Bar,Food and Beverage",Breakfast Pizza,8,USD,"2 Eggs, Sausage, Bacon, and Cheddar Jack."
The County Cork Wine Pub,1716 Liberty Rd,Sykesville,US,21784,MD,"American Restaurant,Wine Bar and American Restaurant,Wine Bar,Food and Beverage",Chicken Teriyaki Flatbread Pizza,,,"Soy onion spread, pulled chicken, red pepper, scallion, shitake, mozzarella."
The County Cork Wine Pub,1716 Liberty Rd,Sykesville,US,21784,MD,"American Restaurant,Wine Bar and American Restaurant,Wine Bar,Food and Beverage",Chicken Teriyaki Pizza,,,".Soy onion spread, pulled chicken, red pepper, scallion, shitake, mozzarella"
The County Cork Wine Pub,1716 Liberty Rd,Sykesville,US,21784,MD,"American Restaurant,Wine Bar and American Restaurant,Wine Bar,Food and Beverage",Mozzarella Pizza,,,
The County Cork Wine Pub,1716 Liberty Rd,Sykesville,US,21784,MD,"American Restaurant,Wine Bar and American Restaurant,Wine Bar,Food and Beverage",Pork Pie Flatbread Pizza,,,".Red sauce, pork belly, housemade sausage, bacon, ham, mozzarella."
The County Cork Wine Pub,1716 Liberty Rd,Sykesville,US,21784,MD,"American Restaurant,Wine Bar and American Restaurant,Wine Bar,Food and Beverage",Veggie Flatbread Pizza,,,". Smoked pepper sauce, squash, onion, almond, feta, salsa verde"
The Marina,2404 Sunnyside Dr,Cadillac,US,49601,MI,"Harbor / Marina,Cadillac Restaurants",10 Inches Pizza Cheese,7.95,USD,
The Marina,2404 Sunnyside Dr,Cadillac,US,49601,MI,"Harbor / Marina,Cadillac Restaurants",16 Inches Pizza Cheese,16.95,USD,
The Melting Pot - Albuquerque,2201 Uptown Loop N E,Albuquerque,US,87110,NM,Restaurant,Chicago Deep Dish Pizza,,,
The Melting Pot - Albuquerque,2201 Uptown Loop N E,Albuquerque,US,87110,NM,Restaurant,Pizza Topping Dippers,,,
Pietro's Coal Oven Pizza - South Street,121 123 South St,Philadelphia,US,19147,PA,Restaurant,Create Your Own Pizza,,,
Applebee's,4100 Crain Hwy,Bowie,US,20716,South Bowie,"Restaurants,Take Out Restaurants,Bar & Grills,American Restaurants,Hamburgers & Hot Dogs,Family Style Restaurants,American Restaurant,Bars & Clubs,Bars & Pubs,Bars Clubs,Bars Pubs,Lounges,American",Veggie Patch Pizza,6.99,USD,Veggie patch pizzaTM
Minervas,257 Main St,Wareham,US,2571,MA,Pizza Place,Cheese Pizza,,,
Minervas,257 Main St,Wareham,US,2571,MA,Pizza Place,Cheese Pizza,4.5,USD,
Two Brothers Pizza,19065 Beach Blvd,Huntington Beach,US,92648,CA,Pizza Place,Bbq Chicken Pizza,15,USD,"Chicken breast, mozzarella cheese and bbq sauce"
Two Brothers Pizza,19065 Beach Blvd,Huntington Beach,US,92648,CA,Pizza Place,Broccoli and Tomato Pizza,14.5,USD,"Broccoli, mushrooms, tomatoes, onions, green peppers and mozzarella cheese"
Two Brothers Pizza,19065 Beach Blvd,Huntington Beach,US,92648,CA,Pizza Place,Buffalo Chicken Pizza,15,USD,"Chicken breast, bleu cheese, hot sauce and mozzarella cheese"
Two Brothers Pizza,19065 Beach Blvd,Huntington Beach,US,92648,CA,Pizza Place,Cheese Pizza,9.49,USD,
Two Brothers Pizza,19065 Beach Blvd,Huntington Beach,US,92648,CA,Pizza Place,Hawaiian Pizza,8.5,USD,"Ham, pineapple, mozzarella cheese and sauce"
Two Brothers Pizza,19065 Beach Blvd,Huntington Beach,US,92648,CA,Pizza Place,Meat Lovers Pizza,15.5,USD,"Pepperoni, bacon, ham, sausage, salami, mozzarella cheese and sauce"
Two Brothers Pizza,19065 Beach Blvd,Huntington Beach,US,92648,CA,Pizza Place,Pizza Burger,5,USD,Mozzarella cheese and sauce
Two Brothers Pizza,19065 Beach Blvd,Huntington Beach,US,92648,CA,Pizza Place,Pizza Steak,5.5,USD,Mozzarella cheese and sauce
Two Brothers Pizza,19065 Beach Blvd,Huntington Beach,US,92648,CA,Pizza Place,Sicilian Cheese Pizza,11.25,USD,
Two Brothers Pizza,19065 Beach Blvd,Huntington Beach,US,92648,CA,Pizza Place,Sicilian Works Pizza,17.5,USD,"Pepperoni, sausage, mushrooms, onions and green peppers"
Two Brothers Pizza,19065 Beach Blvd,Huntington Beach,US,92648,CA,Pizza Place,Two Brothers Special Pizza,12.5,USD,Sicilian tomato pie made with our special sauce recipe and a touch of fresh garlic
Two Brothers Pizza,19065 Beach Blvd,Huntington Beach,US,92648,CA,Pizza Place,White Bacon and Tomato Pizza,8.5,USD,"Bacon, tomatoes, garlic and mozzarella cheese"
Two Brothers Pizza,19065 Beach Blvd,Huntington Beach,US,92648,CA,Pizza Place,White Broccoli and Tomato Pizza,13,USD,"Broccoli, tomatoes, garlic and mozzarella cheese"
Two Brothers Pizza,19065 Beach Blvd,Huntington Beach,US,92648,CA,Pizza Place,White Veggie Pizza,15.5,USD,"Broccoli, mushrooms, tomatoes, onions, green peppers, garlic and mozzarella cheese"
Two Brothers Pizza,19065 Beach Blvd,Huntington Beach,US,92648,CA,Pizza Place,Works Pizza,10.5,USD,
Papa John's Pizza,275 N Morton St,Franklin,US,46131,Bengal,"Take Out Restaurants,Restaurants,Pizza",Add To Large Pizzas,20.99,USD,
Papa John's Pizza,275 N Morton St,Franklin,US,46131,Bengal,"Take Out Restaurants,Restaurants,Pizza",Any Large Pizza,12,USD,"With up to 5 toppings, including specialties"
Papa John's Pizza,275 N Morton St,Franklin,US,46131,Bengal,"Take Out Restaurants,Restaurants,Pizza",Medium Pizza Offers,21,USD,Three medium three topping pizzas
Brix Wine Café,9749 N E 119th Way,Kirkland,US,98034,Kingsgate,Wine Bar,Margherita Flatbread Pizza,8,USD,
Brix Wine Café,9749 N E 119th Way,Kirkland,US,98034,Kingsgate,Wine Bar,Pesto Chicken and Artichoke Flatbread Pizza,9,USD,
Brix Wine Café,9749 N E 119th Way,Kirkland,US,98034,Kingsgate,Wine Bar,Prosciutto and Arugula Flatbread Pizza,8.5,USD,
The 263 Restaurant & Provisions,1705 N. Cuernavaca Dr.,Austin,US,78733,TX,"Restaurant,Breakfast & Brunch,Gastropub,Convenience Store and Gastropub,Convenience Store",Wood Oven Cheese Pizza,6,USD,
Hungry Howie's Pizza,33901 Woodward Ave,Birmingham,US,48009,MI,"Take Out Restaurants,Restaurants,Pizza Place,Pizza",Deep Dish Pizza,10.99,USD,
Hungry Howie's Pizza,33901 Woodward Ave,Birmingham,US,48009,MI,"Take Out Restaurants,Restaurants,Pizza Place,Pizza",Junior Pizza,0.69,USD,
Hungry Howie's Pizza,33901 Woodward Ave,Birmingham,US,48009,MI,"Take Out Restaurants,Restaurants,Pizza Place,Pizza",Large Pizza,9.99,USD,
Hungry Howie's Pizza,33901 Woodward Ave,Birmingham,US,48009,MI,"Take Out Restaurants,Restaurants,Pizza Place,Pizza",Medium Pizza,7.99,USD,
Hungry Howie's Pizza,33901 Woodward Ave,Birmingham,US,48009,MI,"Take Out Restaurants,Restaurants,Pizza Place,Pizza",Medium Thin Crust Pizza,7.99,USD,
Hungry Howie's Pizza,33901 Woodward Ave,Birmingham,US,48009,MI,"Take Out Restaurants,Restaurants,Pizza Place,Pizza",Pizza Sub,6.99,USD,
Hungry Howie's Pizza,33901 Woodward Ave,Birmingham,US,48009,MI,"Take Out Restaurants,Restaurants,Pizza Place,Pizza",Pizza Sub Deluxe,6.99,USD,
Hungry Howie's Pizza,33901 Woodward Ave,Birmingham,US,48009,MI,"Take Out Restaurants,Restaurants,Pizza Place,Pizza",Small Pizza,5.99,USD,
Mama's Pizza & Restaurant,15080 Idlewild Rd,Matthews,US,28104,Wesley Chapel,Italian Restaurant and Pizza Place,Bbq Chicken Pizza,15.95,USD,
Mama's Pizza & Restaurant,15080 Idlewild Rd,Matthews,US,28104,Wesley Chapel,Italian Restaurant and Pizza Place,Bbq Chicken Pizza,,,
Mama's Pizza & Restaurant,15080 Idlewild Rd,Matthews,US,28104,Wesley Chapel,Italian Restaurant and Pizza Place,Buffalo Chicken Pizza,15.95,USD,
Mama's Pizza & Restaurant,15080 Idlewild Rd,Matthews,US,28104,Wesley Chapel,Italian Restaurant and Pizza Place,Hawaiian Pizza,14.95,USD,
Mama's Pizza & Restaurant,15080 Idlewild Rd,Matthews,US,28104,Wesley Chapel,Italian Restaurant and Pizza Place,Marguerita Pizza,14.95,USD,
Mama's Pizza & Restaurant,15080 Idlewild Rd,Matthews,US,28104,Wesley Chapel,Italian Restaurant and Pizza Place,Staten Island Pizza,16.95,USD,
Mama's Pizza & Restaurant,15080 Idlewild Rd,Matthews,US,28104,Wesley Chapel,Italian Restaurant and Pizza Place,Veggie Pizza,16.95,USD,
Calabash Island Eats,1515 Pease St,Houston,US,77002,TX,"Restaurant Management & Consultants,Caribbean Restaurant,Caribbean Restaurants",Calabash Island Pizza,9,USD,
Calabash Island Eats,1515 Pease St,Houston,US,77002,TX,"Restaurant Management & Consultants,Caribbean Restaurant,Caribbean Restaurants",Calabash Pizza,9,USD,
California Pizza Kitchen - Nyc,440 Park Ave S,New York,US,10016,Nyc,"Restaurant,Pizza Place",Pizza,118.99,USD,
California Pizza Kitchen - Nyc,440 Park Ave S,New York,US,10016,Nyc,"Restaurant,Pizza Place",The Original Bbq Chicken Pizza,15.49,USD,"Our legendary BBQ sauce, smoked gouda, red onions and fresh cilantro transform this original to iconic."
Laishley Crab House,150 Laishley Ct,Punta Gorda,US,33950,FL,"Restaurant,business attorneys",Flat Bread Pizza,12,USD,
Mr. Chung's,78 Speedwell Ave,Morristown,US,7960,NJ,"Chinese Restaurant,Restaurant",Seafood Pizza,9,USD,"Shrimp, calamari, mussels, scallion pancake"
Mr. Chung's,78 Speedwell Ave,Morristown,US,7960,NJ,"Chinese Restaurant,Restaurant",Seafood Pizza,9,USD,"Shrimp, calamari, mussels, scallion pancake"
Bodrum Turkish Mediterranean,584 Amsterdam Ave,New York,US,10024,Nyc,Restaurant,Artichoke Pizza,12.5,USD,
Bodrum Turkish Mediterranean,584 Amsterdam Ave,New York,US,10024,Nyc,Restaurant,Margherita Pizza,9.95,USD,
Bodrum Turkish Mediterranean,584 Amsterdam Ave,New York,US,10024,Nyc,Restaurant,Mediterranean Pizza,11.95,USD,
Bodrum Turkish Mediterranean,584 Amsterdam Ave,New York,US,10024,Nyc,Restaurant,Mushroom Pizza,11.95,USD,
Bodrum Turkish Mediterranean,584 Amsterdam Ave,New York,US,10024,Nyc,Restaurant,Pepperoni Pizza,10.95,USD,
Bodrum Turkish Mediterranean,584 Amsterdam Ave,New York,US,10024,Nyc,Restaurant,Spicy Sausage Pizza,11.95,USD,
Bodrum Turkish Mediterranean,584 Amsterdam Ave,New York,US,10024,Nyc,Restaurant,White Pizza,12.95,USD,
Lazy Mary's,30 Littleton Rd,Ayer,US,1432,Fort Devens,Pizza Place,Party Pizza,21.99,USD,24 Squares Double Cheese
American Pie,13440 22 Mile Rd,Utica,US,48315,MI,Pizza Place,Pizza Bar,,,
American Pie,13440 22 Mile Rd,Utica,US,48315,MI,Pizza Place,Pizza Fries,10.99,USD,
Amico's Pizza & Pasta,4032 Cedar Springs Rd,Dallas,US,75219,TX,"Pizza,Restaurants,Pizza Place,Italian Restaurants",Delux Pizza,,,"Small pepperoni, mushrooms, green peppers, bacon, sliced tomatoes"
Passero's Pizza,5328 Main Saint (rt 53),Lisle,US,60532,IL,Pizza Place,Bbq Pizza,,,
Passero's Pizza,5328 Main Saint (rt 53),Lisle,US,60532,IL,Pizza Place,Pizza Burger,4.39,USD,
Passero's Pizza,5328 Main Saint (rt 53),Lisle,US,60532,IL,Pizza Place,Pizza Puff,2.79,USD,
Panda Garden,600 N Colony Rd,Wallingford,US,6492,CT,Chinese Restaurant,Scallion Pancakes (chinese Pizza),3.5,USD,
Mr. Broast,2202 Ogden Ave,Aurora,US,60504,IL,Restaurant,Pizza Puff,4.99,USD,
Milt's Pizza Place Llc,8122 Guide Meridian Rd,Lynden,US,,WA,"Restaurants,Pizza Place",1 Topping Pizza,17.99,USD,
Milt's Pizza Place Llc,8122 Guide Meridian Rd,Lynden,US,,WA,"Restaurants,Pizza Place",Dessert Pizza,6.49,USD,
Milt's Pizza Place Llc,8122 Guide Meridian Rd,Lynden,US,,WA,"Restaurants,Pizza Place",Mini Pizza,4.99,USD,
Milt's Pizza Place Llc,8122 Guide Meridian Rd,Lynden,US,,WA,"Restaurants,Pizza Place",Pizza Bread,4.99,USD,
Milt's Pizza Place Llc,8122 Guide Meridian Rd,Lynden,US,,WA,"Restaurants,Pizza Place",Taco Pizza,22.99,USD,
Pizza Time,3906 S 12th St,Tacoma,US,98405,WA,"Pizza,Restaurants,Restaurant Delivery Service,Food Delivery Service,Pizza Place",Pizza Bread Slices,4.49,USD,With 2 cups of pizza sauce
Pizza Time,3906 S 12th St,Tacoma,US,98405,WA,"Pizza,Restaurants,Restaurant Delivery Service,Food Delivery Service,Pizza Place",With Pizza Cheese,5.49,USD,With 2 cups of pizza sauce
Ciddici's,859 Belmont Ave S W,Albany,US,97321,OR,Pizza Place,Taco Pizza,6.95,USD,
Ciddici's,859 Belmont Ave S W,Albany,US,97321,OR,Pizza Place,Taco Pizza,,,
Francesco Pizzeria and Ristorante,340 W Broad St,Burlington,US,8016,Burlngtn City,"Restaurant,Pizza Place",Pizza Slice,2,USD,
Francesco Pizzeria and Ristorante,340 W Broad St,Burlington,US,8016,Burlngtn City,"Restaurant,Pizza Place",Sicilian Cheese Pizza,13.95,USD,
Francesco Pizzeria and Ristorante,340 W Broad St,Burlington,US,8016,Burlngtn City,"Restaurant,Pizza Place",White Pizza,10.5,USD,With ricotta and mozzarella cheese.
AquaTerra Grille,420 N Middletown Rd,Pearl River,US,10965,NY,"Seafood Restaurants,Bar and Grills,Greek Restaurants,Mediterranean Restaurants,Caterers,Restaurants,Restaurant,Mediterranean Restaurant",Margherita Pizza,9.95,USD,"Tomato, mozzarella, oregano, fresh basil"
AquaTerra Grille,420 N Middletown Rd,Pearl River,US,10965,NY,"Seafood Restaurants,Bar and Grills,Greek Restaurants,Mediterranean Restaurants,Caterers,Restaurants,Restaurant,Mediterranean Restaurant",Margherita Pizza,9.95,USD,"Tomato, mozzarella, oregano, fresh basil"
AquaTerra Grille,420 N Middletown Rd,Pearl River,US,10965,NY,"Seafood Restaurants,Bar and Grills,Greek Restaurants,Mediterranean Restaurants,Caterers,Restaurants,Restaurant,Mediterranean Restaurant",Pizza Tartlets,,,
AquaTerra Grille,420 N Middletown Rd,Pearl River,US,10965,NY,"Seafood Restaurants,Bar and Grills,Greek Restaurants,Mediterranean Restaurants,Caterers,Restaurants,Restaurant,Mediterranean Restaurant",Pizza Tartlets,,,
AquaTerra Grille,420 N Middletown Rd,Pearl River,US,10965,NY,"Seafood Restaurants,Bar and Grills,Greek Restaurants,Mediterranean Restaurants,Caterers,Restaurants,Restaurant,Mediterranean Restaurant",Terra Piparade Pizza,,,"Roasted Holland peppers, kalamata olives, fresh garlic mozzarella cheese and Italian fennel sausage"
Cafe Americana,550 Main St,Cincinnati,US,45202-5211,OH,"Food And Dining,Restaurant Central Business District,Restaurant,Cincinnati Restaurants",Pizza Burger,3.95,USD,
Cafe Americana,550 Main St,Cincinnati,US,45202-5211,OH,"Food And Dining,Restaurant Central Business District,Restaurant,Cincinnati Restaurants",Pizza or Mushroom Hoagie,4.95,USD,
Terra American Bistro,7091 El Cajon,San Diego,US,92115,CA,Restaurant,Flatbread Pizza,,,
Ya Ya Noodles Chinese Restaurant,1325 Us Highway 206,Skillman,US,8558,NJ,"Sushi Restaurant,Chinese Restaurant,Chinese Restaurant and Sushi Restaurant",Sushi Pizza,9,USD,"Pan fried pancake topped w. seaweed salad, spicy tuna or spicy salmon"
Penn State Sub Shop #3,1788 N Atherton St,State College,US,16803,PA,Sandwich Place,4. Pizza Cheese Steak,8.6,USD,"Pepperoni, salami, onions, pizza sauce, provolone."
Penn State Sub Shop #3,1788 N Atherton St,State College,US,16803,PA,Sandwich Place,Cheese Pizza,7.5,USD,
Penn State Sub Shop #3,1788 N Atherton St,State College,US,16803,PA,Sandwich Place,Pizza Sub,7.95,USD,"Salami, pepperoni, shrooms, onions, provolone."
Penn State Sub Shop #3,1788 N Atherton St,State College,US,16803,PA,Sandwich Place,Pizza Sub Wrap,6.25,USD,"Salami, pepperoni, shrooms, onions, provolone."
Applebee's,980 Razorback Dr,Houghton,US,49931,MI,"Restaurants,Bars Clubs,Bars Pubs,American Restaurant,Bars & Clubs,Bars & Pubs",Veggie Patch Pizza,6.99,USD,Veggie patch pizzaTM
Freshii,2420 Columbia House Blvd,Vancouver,US,98661,WA,"Restaurants,American Restaurants",Cheese Pizza,8.95,USD,
Freshii,2420 Columbia House Blvd,Vancouver,US,98661,WA,"Restaurants,American Restaurants",Pepperoni Pizza,5.5,USD,
Bravo Cucina Italiana - Willow Grove,2500 Moreland Rd,Willow Grove,US,19090,PA,Restaurant,"Chicken, Spinach Bacon Pizza",12.99,USD,"Grilled chicken, creamy spinach, Applewood bacon, green onions, Mozzarella, Provolone"
Bravo Cucina Italiana - Willow Grove,2500 Moreland Rd,Willow Grove,US,19090,PA,Restaurant,Margherita Pizza,11.49,USD,
Bravo Cucina Italiana - Willow Grove,2500 Moreland Rd,Willow Grove,US,19090,PA,Restaurant,Pepperoni Classica Pizza,12.29,USD,"Roasted banana peppers, Mozzarella, Provolone, oregano"
Bravo Cucina Italiana - Willow Grove,2500 Moreland Rd,Willow Grove,US,19090,PA,Restaurant,Prosciutto Fennel Pizza,10.99,USD,
Bravo Cucina Italiana - Willow Grove,2500 Moreland Rd,Willow Grove,US,19090,PA,Restaurant,Sicilian Pizza,12.99,USD,"Sweet Italian sausage, pepperoni, meatballs, mushrooms, banana peppers, Mozzarella, Provolone"
Delicious Heights Berkley Heights,428 Springfield Ave,Berkeley Heights,US,7922,NJ,Restaurant,Grilled Flatbread Pizza,10,USD,"Basil, garlic, tomato and fresh mozzarella"
Mango Cafe,222 E Main St,Mount Kisco,US,10549,NY,"Mexican Restaurant,American Restaurant,Coffee Shops,Breakfast Brunch & Lunch Restaurants,,Cafeterias,Restaurants",Pizza Burger,8.75,USD,
Good Company Bar,7625 N Union Blvd,Colorado Springs,US,80920,Colorado Spgs,"Sports Bar,Bar,Karaoke Bar",Good Company Fiesta Pizza,13.95,USD,
Good Company Bar,7625 N Union Blvd,Colorado Springs,US,80920,Colorado Spgs,"Sports Bar,Bar,Karaoke Bar",Good Company Fiesta Pizza,,,
Good Company Bar,7625 N Union Blvd,Colorado Springs,US,80920,Colorado Spgs,"Sports Bar,Bar,Karaoke Bar",Kickin Chicken Pizza,12.95,USD,
Good Company Bar,7625 N Union Blvd,Colorado Springs,US,80920,Colorado Spgs,"Sports Bar,Bar,Karaoke Bar",Kickin Chicken Pizza,,,
Good Company Bar,7625 N Union Blvd,Colorado Springs,US,80920,Colorado Spgs,"Sports Bar,Bar,Karaoke Bar",Meat Lovers Pizza,13.95,USD,"Loaded with pepperoni, ham, chicken, bacon, beef, italian sausage and mozzarella"
Good Company Bar,7625 N Union Blvd,Colorado Springs,US,80920,Colorado Spgs,"Sports Bar,Bar,Karaoke Bar",Meat Lovers Pizza,,,"Loaded with pepperoni, ham, chicken, bacon, beef, italian sausage and mozzarella"
Good Company Bar,7625 N Union Blvd,Colorado Springs,US,80920,Colorado Spgs,"Sports Bar,Bar,Karaoke Bar",Wild Ranch Pizza,10.95,USD,"Ranch dressing, grilled chicken, tomatoes, green onions and cheese"
Good Company Bar,7625 N Union Blvd,Colorado Springs,US,80920,Colorado Spgs,"Sports Bar,Bar,Karaoke Bar",Wild Ranch Pizza,,,"Ranch dressing, grilled chicken, tomatoes, green onions and cheese"
The Wild Goose,4144 Erie St,Willoughby,US,44094,Willoughby Hills,Bar,Make Your Own Pizza,7,USD,"Pick a sauce, red sauce, hand crushed tomato, basil pesto or white garlic"
The Tuck Room-north Miami,3701 N E 163rd St,North Miami Beach,US,33160,Miami,Restaurant,Margherita Pizza,15,USD,"buffalo mozzarella, pomodoro, garden basil"
The Tuck Room-north Miami,3701 N E 163rd St,North Miami Beach,US,33160,Miami,Restaurant,Roasted Mushroom Pizza,16,USD,"roasted garlic ricotta, mozzarella, parmigiano, fresh thyme"
City Pizza,1370 Riverfront Ctr,Amsterdam,US,12010,West Glenville,Pizza Place,Artichoke Combo Pizza,6.49,USD,"Artichoke hearts, olives, onions, oregano, fresh tomatoes, feta cheese and fresh garlic"
